ComputerID,ComputerName,AgentType,IsDeleted,LastReportTime,IsRelay,IsLocked,ReportNumber,LastReportSent,Sequence,OriginServerID,OriginSequence
1616873953,"MacBook Pro
",Native,1,2023-04-19 09:18:10.000,0,0,14,2023-04-19 08:19:20.000,0x000000000E1872EC,NULL,NULL
1617000627,"RK-MR-C2-E001-2
",Native,1,2023-06-08 02:18:35.000,0,0,43,2023-06-08 02:18:06.000,0x0000000014A7DA2A,NULL,NULL
1617018331,"ADUAEI12161LPMX
",Native,1,2023-04-25 19:37:18.000,0,0,16,2023-04-25 19:37:11.000,0x000000001915F4BD,NULL,NULL
1617179094,"DESKTOP-ITIJ124
",Native,1,2023-01-25 03:35:45.000,0,0,8,2023-01-25 03:35:23.000,0x0000000006967C05,NULL,NULL
1617248344,"Andrea’s MacBook Pro
",Native,1,2023-04-27 11:19:44.000,0,0,7,2023-04-27 11:19:41.000,0x000000000F1AFD2D,NULL,NULL
1617270359,"ADUAEI15674LPWX
",Native,1,2023-04-27 10:34:25.000,0,0,2898,2023-04-27 10:34:20.000,0x000000001915F4F2,NULL,NULL
1617333862,"A1-004-PC-23
",Native,1,2023-07-19 19:00:24.000,0,0,18,2023-07-19 18:59:38.000,0x000000001915F4C6,NULL,NULL
1617341830,"RK-MR-SPARE-SPA
",Native,1,2023-06-15 11:59:54.000,0,0,21,2023-06-15 11:59:21.000,0x00000000154E0019,NULL,NULL
1617569635,"A1-004-PC-21
",Native,1,2023-07-19 19:07:31.000,0,0,19,2023-07-19 19:06:36.000,0x000000001915F540,NULL,NULL
1617630458,"ChrisM1Lab2’s Virtual Machine
",Native,1,2023-06-16 11:53:41.000,0,0,6,2023-06-16 11:53:35.000,0x000000001915F4A1,NULL,NULL
1617673909,"ENG-LOANER-05
",Native,1,2023-07-17 11:46:11.000,0,0,72,2023-07-17 11:45:07.000,0x0000000019160E9B,NULL,NULL
1617832289,"chrislabfedoraARM
",Native,1,2023-04-11 11:47:51.000,0,0,59,2023-04-11 11:47:49.000,0x000000001102E347,NULL,NULL
1618240557,"ARNEODOLAB
",Native,1,2023-07-20 09:52:11.000,0,0,6669,2023-07-20 09:47:57.000,0x0000000019160EA3,NULL,NULL
1618259128,"CAMPUSWESTWS01
",Native,1,2023-04-07 03:56:40.000,0,0,151,2023-04-07 03:56:34.000,0x000000001061F7EE,NULL,NULL
1618335900,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:32:18.000,0,0,5,2023-06-21 04:32:13.000,0x000000001605AA3D,NULL,NULL
1618371543,"ADUAEI18273LPWX
",Native,1,2023-06-02 07:28:57.000,0,0,7,2023-06-02 07:28:54.000,0x000000001915F43D,NULL,NULL
1618403451,"MacBook Pro
",Native,1,2023-06-12 05:58:40.000,0,0,31,2023-06-12 05:39:45.000,0x0000000014EBB120,NULL,NULL
1618494331,"LEICA-7E9VM83G1
",Native,1,2023-07-20 09:39:27.000,0,0,2413,2023-07-20 09:39:21.000,0x0000000019160EB7,NULL,NULL
1618552698,"ADUAEI12640LPWX
",Native,1,2023-07-18 11:38:44.000,0,0,12845,2023-07-18 11:38:36.000,0x000000001915F4F0,NULL,NULL
1618996668,"RK-MR-C2-E001-2
",Native,1,2023-06-09 17:10:10.000,0,0,34,2023-06-09 17:09:34.000,0x0000000014D48477,NULL,NULL
1619256225,"ADUAEI12177WKWX
",Native,1,2023-07-10 02:16:58.000,0,0,1144,2023-07-10 02:16:52.000,0x000000001915F4A0,NULL,NULL
1619440998,"A1-004-PC-29
",Native,1,2023-07-19 00:59:14.000,0,0,33,2023-07-19 00:59:11.000,0x000000001915F47D,NULL,NULL
1619495463,"ADUAED19004LPLX
",Native,1,2023-07-19 10:54:27.000,0,0,2,2023-07-19 10:54:09.000,0x0000000019160EE1,NULL,NULL
1619657421,"RK-MR-SPARE-SPA
",Native,1,2023-06-21 04:16:35.000,0,0,6,2023-06-21 04:16:30.000,0x000000001605AA68,NULL,NULL
1619769543,"ADUAED19210WKWX
",Native,1,2023-07-07 08:51:08.000,0,0,18,2023-07-07 08:50:54.000,0x0000000019160ED5,NULL,NULL
1619940508,"HYPERVTESTBENCH
",Native,1,2022-10-18 18:22:37.000,0,0,687,2022-10-18 18:22:24.000,0x00000000013EFD12,NULL,NULL
1619955914,"XTIAN845F
",Native,1,2023-01-25 16:58:23.000,0,0,60,2023-01-25 16:58:08.000,0x0000000006967C03,NULL,NULL
1620022914,"David-Workstation
",Native,1,2023-04-18 07:40:44.000,0,0,5,2023-04-18 07:40:24.000,0x00000000120145DB,NULL,NULL
1620064899,"A1-004-PC-09
",Native,1,2023-07-19 04:54:08.000,0,0,14,2023-07-19 04:50:45.000,0x000000001915F488,NULL,NULL
1620096559,"A1-004-AVPC-01
",Native,1,2023-07-19 00:22:39.000,0,0,32,2023-07-19 00:22:34.000,0x000000001915F529,NULL,NULL
1620189811,"ADUAED12346LPWX
",Native,1,2023-04-25 10:28:14.000,0,0,28,2023-04-25 10:28:11.000,0x000000001915F4A8,NULL,NULL
1620277802,"ADUAEI12289LPWX
",Native,1,2023-05-23 16:29:31.000,0,0,42,2023-05-23 16:29:27.000,0x000000001915F457,NULL,NULL
1620310208,"ADUAEI12289LPWX
",Native,1,2023-05-23 08:35:08.000,0,0,31,2023-05-23 08:35:04.000,0x000000001915F44D,NULL,NULL
1620468933,"mmvc-desk-0007
",Native,1,2023-04-18 12:19:38.000,0,0,732,2023-04-18 12:18:55.000,0x0000000019160F14,NULL,NULL
1620506999,"RK-MR-SPARE-SPA
",Native,1,2023-06-20 02:47:38.000,0,0,38,2023-06-20 02:47:03.000,0x0000000015F4A6C6,NULL,NULL
1620924504,"ADUAEI12177WKWX
",Native,1,2023-05-19 07:57:59.000,0,0,8870,2023-05-19 07:57:51.000,0x000000001915F437,NULL,NULL
1620966769,"A1-004-PC-27
",Native,1,2023-07-19 19:10:22.000,0,0,19,2023-07-19 19:09:40.000,0x000000001915F4A2,NULL,NULL
1621012875,"aduaed15980lplx
",Native,1,2023-05-22 12:29:28.000,0,0,9618,2023-05-22 12:29:09.000,0x000000001915F4F9,NULL,NULL
1621020337,"A1-004-PC-14
",Native,1,2023-07-19 04:36:43.000,0,0,12,2023-07-19 04:33:13.000,0x000000001915F4BA,NULL,NULL
1621185435,"NYUAD_Battle
",Native,1,2023-05-08 18:50:49.000,0,0,10,2023-05-08 18:50:45.000,0x0000000014A7DA11,NULL,NULL
1621212442,"ADUAEI08824LPWX
",Native,1,2023-05-25 10:51:42.000,0,0,46,2023-05-25 10:51:03.000,0x000000001915F4A5,NULL,NULL
1621246573,"RK-MR-SPARE-SPA
",Native,1,2023-06-16 03:00:18.000,0,0,32,2023-06-16 02:59:27.000,0x00000000157F2CA0,NULL,NULL
1621272846,"ADUAEI18263LPWX
",Native,1,2023-04-07 08:22:37.000,0,0,6,2023-04-07 08:22:30.000,0x000000001915F4ED,NULL,NULL
1621309901,"A1-004-PC-22
",Native,1,2023-07-19 00:57:54.000,0,0,31,2023-07-19 00:57:50.000,0x000000001915F51D,NULL,NULL
1621401806,"ADUAEI15144LPWX
",Native,1,2023-06-22 10:36:53.000,0,0,13592,2023-06-22 10:36:50.000,0x000000001915F55F,NULL,NULL
1621592674,"RK-MR-SPARE-SPA
",Native,1,2023-06-15 02:57:06.000,0,0,56,2023-06-15 02:56:31.000,0x00000000154E001E,NULL,NULL
1621829844,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:19:32.000,0,0,6,2023-06-21 04:19:30.000,0x000000001605AA56,NULL,NULL
1621867246,"IT-16028
",Native,1,2023-05-06 14:04:42.000,0,0,32,2023-05-06 14:04:32.000,0x00000000143334E0,NULL,NULL
1622014186,"ADUAEI08819LNWX
",Native,1,2023-04-10 04:41:25.000,0,0,5,2023-04-10 04:41:20.000,0x0000000019160ED8,NULL,NULL
1622207681,"ADUAEI08547LPWX
",Native,1,2023-04-18 10:10:36.000,0,0,224,2023-04-18 10:09:35.000,0x000000001915F54E,NULL,NULL
1622262675,"A1-004-PC-22
",Native,1,2023-07-19 19:03:52.000,0,0,18,2023-07-19 19:03:07.000,0x000000001915F460,NULL,NULL
1622475651,"ADUAED18557LPMX
",Native,1,2023-06-21 08:30:27.000,0,0,145,2023-06-21 08:30:18.000,0x0000000019160EDD,NULL,NULL
1622660688,"Yan’s MacBook Pro
",Native,1,2023-04-10 10:24:22.000,0,0,364,2023-04-10 10:08:15.000,0x0000000010F1AC08,NULL,NULL
1622727426,"DESKTOP-K3IP504
",Native,1,2023-05-11 14:06:28.000,0,0,4373,2023-05-11 14:06:24.000,0x0000000014D48436,NULL,NULL
1622822046,"ADUAED14944WKWX
",Native,1,2023-07-12 08:21:12.000,0,0,26,2023-07-12 08:20:33.000,0x0000000019160F01,NULL,NULL
1622878458,"RK-MR-C2-E001-2
",Native,1,2023-06-21 06:07:18.000,0,0,6,2023-06-21 06:07:12.000,0x000000001605AA50,NULL,NULL
1623200117,"A1-017-FOS-06
",Native,1,2023-07-20 02:03:16.000,0,0,186,2023-07-20 02:03:13.000,0x000000001915F4D1,NULL,NULL
1623206412,"ADUAEI11224LPWX
",Native,1,2023-04-11 11:28:46.000,0,0,32,2023-04-11 11:28:28.000,0x000000001915F4B6,NULL,NULL
1623254477,"ADUAEI12483LPMX
",Native,1,2023-04-27 05:54:48.000,0,0,12,2023-04-27 05:51:24.000,0x000000001915F547,NULL,NULL
1623390840,"ADUAED12524WKMX
",Native,1,2023-04-05 10:49:52.000,0,0,502,2023-04-05 10:49:44.000,0x000000001915F4FB,NULL,NULL
1623648374,"ADUAEI18241LPWX
",Native,1,2023-06-02 11:31:31.000,0,0,9,2023-06-02 11:30:14.000,0x000000001915F438,NULL,NULL
1624073694,"A1-004-PC-08
",Native,1,2023-07-19 19:07:16.000,0,0,19,2023-07-19 19:06:36.000,0x000000001915F46D,NULL,NULL
1624237227,"MacBook Pro
",Native,1,2023-06-26 19:03:59.000,0,0,1312,2023-06-26 19:03:44.000,0x000000001915F493,NULL,NULL
1624249983,"ADUAEI14540WKWX
",Native,1,2023-07-15 13:55:01.000,0,0,10226,2023-07-15 13:54:58.000,0x000000001915F556,NULL,NULL
1624336159,"ADUAED13140LPWX
",Native,1,2023-05-22 10:08:04.000,0,0,391,2023-05-22 10:07:11.000,0x000000001915F4C3,NULL,NULL
1624592376,"ADUAED15179LPMX
",Native,1,2023-04-25 11:40:02.000,0,0,10,2023-04-25 11:39:51.000,0x000000001915F434,NULL,NULL
1624662339,"RK-MR-C2-E001-2
",Native,1,2023-06-21 04:05:30.000,0,0,5,2023-06-21 04:05:26.000,0x000000001605AA63,NULL,NULL
1624723976,"ADUAED12405WKWX
",Native,1,2023-05-17 10:55:16.000,0,0,8,2023-05-17 10:55:01.000,0x0000000019160EF2,NULL,NULL
1624731018,"ADUAEI18916LPWX
",Native,1,2023-06-20 10:36:51.000,0,0,5,2023-06-20 10:36:40.000,0x000000001915F51F,NULL,NULL
1624909620,"A1-004-PC-20
",Native,1,2023-07-19 00:31:06.000,0,0,31,2023-07-19 00:31:04.000,0x000000001915F4EE,NULL,NULL
1624926900,"RK-MR-C2-E001-2
",Native,1,2023-06-12 02:18:58.000,0,0,35,2023-06-12 02:18:21.000,0x0000000014EBB122,NULL,NULL
1624951716,"RK-MR-SPARE-SPA
",Native,1,2023-06-16 22:09:08.000,0,0,39,2023-06-16 22:08:31.000,0x00000000159D9910,NULL,NULL
1624977434,"ADUAEI13838LPWX
",Native,1,2023-07-19 10:52:59.000,0,0,25,2023-07-19 10:52:52.000,0x0000000019160EC2,NULL,NULL
1625124475,"ADUAEI15682LPWX
",Native,1,2023-06-12 10:56:43.000,0,0,17,2023-06-12 10:56:28.000,0x0000000019160EBB,NULL,NULL
1625199366,"ADUAEI15646LPMX
",Native,1,2023-04-03 19:58:23.000,0,0,314,2023-04-03 15:57:57.000,0x000000001915F50A,NULL,NULL
1625202888,"DESKTOP-83SFHJH
",Native,1,2023-05-12 17:02:53.000,0,0,54,2023-05-12 17:02:49.000,0x0000000014EBB117,NULL,NULL
1625380823,"ADUAEI12289LPWX
",Native,1,2023-05-23 13:32:02.000,0,0,9,2023-05-23 13:31:58.000,0x000000001915F4EA,NULL,NULL
1625516394,"ADUAEI13880LPWX
",Native,1,2023-04-17 09:14:16.000,0,0,33,2023-04-17 09:14:02.000,0x000000001915F4FD,NULL,NULL
1625529138,"A1-004-PC-07
",Native,1,2023-07-19 04:38:40.000,0,0,13,2023-07-19 04:34:56.000,0x000000001915F512,NULL,NULL
1625787940,"ADUAED15805WKWX
",Native,1,2023-06-07 12:46:47.000,0,0,19,2023-06-07 12:46:16.000,0x0000000019160ECE,NULL,NULL
1626018817,"Fernil’s MacBook Pro
",Native,1,2023-05-13 10:55:26.000,0,0,10,2023-05-13 10:55:10.000,0x00000000116072B6,NULL,NULL
1626022616,"NYUADI14012LPWX
",Native,1,2023-06-04 02:12:49.000,0,0,8,2023-06-04 02:10:27.000,0x0000000019160EFE,NULL,NULL
1626354758,"A1-017-FOS-01
",Native,1,2023-07-20 01:54:07.000,0,0,180,2023-07-20 01:54:04.000,0x000000001915F50E,NULL,NULL
1626460716,"ADUAEI12041LPMX
",Native,1,2023-05-14 23:29:34.000,0,0,2,2023-05-14 23:29:28.000,0x000000001915F485,NULL,NULL
1626673457,"RK-MR-C2-E001-2
",Native,1,2023-06-13 12:11:18.000,0,0,13,2023-06-13 12:07:46.000,0x0000000014F9A363,NULL,NULL
1626954840,"ADUAEI18916LPWX
",Native,1,2023-06-16 19:26:05.000,0,0,22,2023-06-16 19:25:38.000,0x000000001915F545,NULL,NULL
1627057422,"ChrisM1Lab2’s Virtual Machine
",Native,1,2023-05-11 13:57:11.000,0,0,14,2023-05-11 13:57:04.000,0x000000001102E354,NULL,NULL
1627095130,"A1-004-PC-18
",Native,1,2023-07-19 04:33:22.000,0,0,13,2023-07-19 04:28:43.000,0x000000001915F43C,NULL,NULL
1627276871,"ADUAEI19214LPWX
",Native,1,2023-07-10 11:15:34.000,0,0,14,2023-07-10 11:14:58.000,0x0000000019160EE9,NULL,NULL
1627374633,"A1-004-PC-13
",Native,1,2023-07-19 00:18:43.000,0,0,31,2023-07-19 00:18:39.000,0x000000001915F558,NULL,NULL
1627378155,"ADUAEI18236LPWX
",Native,1,2023-04-12 11:38:20.000,0,0,5,2023-04-12 11:38:14.000,0x000000001915F449,NULL,NULL
